location,date,new_cases,population
Belgium,2020-05-31,1232.0,11655923.0
Belgium,2020-06-07,835.0,11655923.0
Belgium,2020-06-14,722.0,11655923.0
Belgium,2020-06-21,669.0,11655923.0
Belgium,2020-06-28,612.0,11655923.0
Belgium,2020-07-05,614.0,11655923.0
Belgium,2020-07-12,687.0,11655923.0
Belgium,2020-07-19,1296.0,11655923.0
Belgium,2020-07-26,2270.0,11655923.0
Belgium,2020-08-02,3715.0,11655923.0
Belgium,2020-08-09,4371.0,11655923.0
Belgium,2020-08-16,3882.0,11655923.0
Belgium,2020-08-23,3430.0,11655923.0
Belgium,2020-08-30,3127.0,11655923.0
Belgium,2020-09-06,3490.0,11655923.0
Belgium,2020-09-13,5717.0,11655923.0
Belgium,2020-09-20,9672.0,11655923.0
Belgium,2020-09-27,11145.0,11655923.0
Belgium,2020-10-04,17885.0,11655923.0
Belgium,2020-10-11,35324.0,11655923.0
Belgium,2020-10-18,67672.0,11655923.0
Belgium,2020-10-25,101847.0,11655923.0
Belgium,2020-11-01,106752.0,11655923.0
Belgium,2020-11-08,58229.0,11655923.0
Belgium,2020-11-15,34794.0,11655923.0
Belgium,2020-11-22,23781.0,11655923.0
Belgium,2020-11-29,16348.0,11655923.0
Belgium,2020-12-06,14990.0,11655923.0
Belgium,2020-12-13,15997.0,11655923.0
Belgium,2020-12-20,17504.0,11655923.0
Belgium,2020-12-27,12529.0,11655923.0
Belgium,2021-01-03,10587.0,11655923.0
Belgium,2021-01-10,13335.0,11655923.0
Belgium,2021-01-17,13362.0,11655923.0
Belgium,2021-01-24,14307.0,11655923.0
Belgium,2021-01-31,16127.0,11655923.0
Belgium,2021-02-07,15414.0,11655923.0
Belgium,2021-02-14,12643.0,11655923.0
Belgium,2021-02-21,14680.0,11655923.0
Belgium,2021-02-28,16796.0,11655923.0
Belgium,2021-03-07,16333.0,11655923.0
Belgium,2021-03-14,20001.0,11655923.0
Belgium,2021-03-21,28468.0,11655923.0
Belgium,2021-03-28,33670.0,11655923.0
Belgium,2021-04-04,30410.0,11655923.0
Belgium,2021-04-11,24742.0,11655923.0
Belgium,2021-04-18,24408.0,11655923.0
Belgium,2021-04-25,25035.0,11655923.0
Belgium,2021-05-02,21346.0,11655923.0
Belgium,2021-05-09,20880.0,11655923.0
Belgium,2021-05-16,15229.0,11655923.0
Belgium,2021-05-23,16785.0,11655923.0
Belgium,2021-05-30,12669.0,11655923.0
Belgium,2021-06-06,9742.0,11655923.0
Belgium,2021-06-13,5708.0,11655923.0
Belgium,2021-06-20,3192.0,11655923.0
Belgium,2021-06-27,2393.0,11655923.0
Belgium,2021-07-04,3624.0,11655923.0
Belgium,2021-07-11,6617.0,11655923.0
Belgium,2021-07-18,9384.0,11655923.0
Belgium,2021-07-25,10389.0,11655923.0
Belgium,2021-08-01,10985.0,11655923.0
Belgium,2021-08-08,12286.0,11655923.0
Belgium,2021-08-15,13436.0,11655923.0
Belgium,2021-08-22,13713.0,11655923.0
Belgium,2021-08-29,14154.0,11655923.0
Belgium,2021-09-05,13996.0,11655923.0
Belgium,2021-09-12,13755.0,11655923.0
Belgium,2021-09-19,14553.0,11655923.0
Belgium,2021-09-26,13625.0,11655923.0
Belgium,2021-10-03,13444.0,11655923.0
Belgium,2021-10-10,14524.0,11655923.0
Belgium,2021-10-17,21273.0,11655923.0
Belgium,2021-10-24,37375.0,11655923.0
Belgium,2021-10-31,53380.0,11655923.0
Belgium,2021-11-07,55358.0,11655923.0
Belgium,2021-11-14,70372.0,11655923.0
Belgium,2021-11-21,109038.0,11655923.0
Belgium,2021-11-28,125241.0,11655923.0
Belgium,2021-12-05,120571.0,11655923.0
Belgium,2021-12-12,93713.0,11655923.0
Belgium,2021-12-19,60686.0,11655923.0
Belgium,2021-12-26,45596.0,11655923.0
Belgium,2022-01-02,76996.0,11655923.0
Belgium,2022-01-09,142541.0,11655923.0
Belgium,2022-01-16,189412.0,11655923.0
Belgium,2022-01-23,334758.0,11655923.0
Belgium,2022-01-30,336348.0,11655923.0
Belgium,2022-02-06,202844.0,11655923.0
Belgium,2022-02-13,110136.0,11655923.0
Belgium,2022-02-20,67474.0,11655923.0
Belgium,2022-02-27,46661.0,11655923.0
Belgium,2022-03-06,42733.0,11655923.0
Belgium,2022-03-13,56086.0,11655923.0
Belgium,2022-03-20,71510.0,11655923.0
Belgium,2022-03-27,79185.0,11655923.0
Belgium,2022-04-03,73163.0,11655923.0
Belgium,2022-04-10,64176.0,11655923.0
Belgium,2022-04-17,53684.0,11655923.0
Belgium,2022-04-24,42050.0,11655923.0
Belgium,2022-05-01,33693.0,11655923.0
Belgium,2022-05-08,31079.0,11655923.0
Belgium,2022-05-15,26107.0,11655923.0
Belgium,2022-05-22,16893.0,11655923.0
Belgium,2022-05-29,9459.0,11655923.0
Belgium,2022-06-05,11121.0,11655923.0
Belgium,2022-06-12,13293.0,11655923.0
Belgium,2022-06-19,19471.0,11655923.0
Belgium,2022-06-26,27121.0,11655923.0
Belgium,2022-07-03,39113.0,11655923.0
Belgium,2022-07-10,54259.0,11655923.0
Belgium,2022-07-17,50068.0,11655923.0
Belgium,2022-07-24,30244.0,11655923.0
Belgium,2022-07-31,28023.0,11655923.0
Belgium,2022-08-07,20468.0,11655923.0
Belgium,2022-08-14,15148.0,11655923.0
Belgium,2022-08-21,12031.0,11655923.0
Belgium,2022-08-28,10917.0,11655923.0
Belgium,2022-09-04,10473.0,11655923.0
Belgium,2022-09-11,11341.0,11655923.0
Belgium,2022-09-18,13019.0,11655923.0
Belgium,2022-09-25,15764.0,11655923.0
Belgium,2022-10-02,20014.0,11655923.0
Belgium,2022-10-09,22321.0,11655923.0
Belgium,2022-10-16,19437.0,11655923.0
Belgium,2022-10-23,13434.0,11655923.0
Belgium,2022-10-30,8326.0,11655923.0
Belgium,2022-11-06,4596.0,11655923.0
Belgium,2022-11-13,4600.0,11655923.0
Belgium,2022-11-20,5268.0,11655923.0
Belgium,2022-11-27,6650.0,11655923.0
Belgium,2022-12-04,8170.0,11655923.0
Belgium,2022-12-11,9710.0,11655923.0
Belgium,2022-12-18,10121.0,11655923.0
Belgium,2022-12-25,9853.0,11655923.0
Belgium,2023-01-01,6375.0,11655923.0
Belgium,2023-01-08,4684.0,11655923.0
Belgium,2023-01-15,3088.0,11655923.0
Belgium,2023-01-22,2442.0,11655923.0
Belgium,2023-01-29,3167.0,11655923.0
Belgium,2023-02-05,4830.0,11655923.0
Belgium,2023-02-12,6208.0,11655923.0
Belgium,2023-02-19,8813.0,11655923.0
Belgium,2023-02-26,9732.0,11655923.0
Belgium,2023-03-05,10777.0,11655923.0
Belgium,2023-03-12,12484.0,11655923.0
Belgium,2023-03-19,11577.0,11655923.0
Belgium,2023-03-26,9908.0,11655923.0
Belgium,2023-04-02,7120.0,11655923.0
Belgium,2023-04-09,5044.0,11655923.0
Belgium,2023-04-16,3691.0,11655923.0
Belgium,2023-04-23,3194.0,11655923.0
Belgium,2023-04-30,2492.0,11655923.0
Belgium,2023-05-07,1717.0,11655923.0
Belgium,2023-05-14,1361.0,11655923.0
Belgium,2023-05-21,956.0,11655923.0
Belgium,2023-05-28,873.0,11655923.0
Belgium,2023-06-04,547.0,11655923.0
Belgium,2023-06-11,532.0,11655923.0
Belgium,2023-06-18,332.0,11655923.0
Belgium,2023-06-25,236.0,11655923.0
Belgium,2023-07-02,180.0,11655923.0
Belgium,2023-07-09,160.0,11655923.0
Belgium,2023-07-16,225.0,11655923.0
Belgium,2023-07-23,193.0,11655923.0
Belgium,2023-07-30,330.0,11655923.0
Belgium,2023-08-06,513.0,11655923.0
Belgium,2023-08-13,820.0,11655923.0
Belgium,2023-08-20,1232.0,11655923.0
Belgium,2023-08-27,1622.0,11655923.0
Belgium,2023-09-03,2006.0,11655923.0
Belgium,2023-09-10,2729.0,11655923.0
Belgium,2023-09-17,2546.0,11655923.0
Belgium,2023-09-24,2348.0,11655923.0
Belgium,2023-10-01,2373.0,11655923.0
Belgium,2023-10-08,2220.0,11655923.0
Belgium,2023-10-15,2045.0,11655923.0
Belgium,2023-10-22,1780.0,11655923.0
Belgium,2023-10-29,1756.0,11655923.0
Belgium,2023-11-05,1350.0,11655923.0
Belgium,2023-11-12,1389.0,11655923.0
Belgium,2023-11-19,1463.0,11655923.0
Belgium,2023-11-26,1671.0,11655923.0
Belgium,2023-12-03,2219.0,11655923.0
Belgium,2023-12-10,3270.0,11655923.0
Belgium,2023-12-17,3991.0,11655923.0
Belgium,2023-12-24,3739.0,11655923.0
Belgium,2023-12-31,2923.0,11655923.0
Bosnia and Herzegovina,2020-03-08,2.0,3233530.0
Bosnia and Herzegovina,2020-03-15,11.0,3233530.0
Bosnia and Herzegovina,2020-03-22,112.0,3233530.0
Bosnia and Herzegovina,2020-03-29,193.0,3233530.0
Bosnia and Herzegovina,2020-04-05,301.0,3233530.0
Bosnia and Herzegovina,2020-04-12,316.0,3233530.0
Bosnia and Herzegovina,2020-04-19,333.0,3233530.0
Bosnia and Herzegovina,2020-04-26,218.0,3233530.0
Bosnia and Herzegovina,2020-05-03,353.0,3233530.0
Bosnia and Herzegovina,2020-05-10,251.0,3233530.0
Bosnia and Herzegovina,2020-05-17,177.0,3233530.0
Bosnia and Herzegovina,2020-05-24,124.0,3233530.0
Bosnia and Herzegovina,2020-05-31,103.0,3233530.0
Bosnia and Herzegovina,2020-06-07,152.0,3233530.0
Bosnia and Herzegovina,2020-06-14,247.0,3233530.0
Bosnia and Herzegovina,2020-06-21,454.0,3233530.0
Bosnia and Herzegovina,2020-06-28,751.0,3233530.0
Bosnia and Herzegovina,2020-07-05,1152.0,3233530.0
Bosnia and Herzegovina,2020-07-12,1470.0,3233530.0
Bosnia and Herzegovina,2020-07-19,1444.0,3233530.0
Bosnia and Herzegovina,2020-07-26,1888.0,3233530.0
Bosnia and Herzegovina,2020-08-02,1824.0,3233530.0
Bosnia and Herzegovina,2020-08-09,2213.0,3233530.0
Bosnia and Herzegovina,2020-08-16,1701.0,3233530.0
Bosnia and Herzegovina,2020-08-23,1924.0,3233530.0
Bosnia and Herzegovina,2020-08-30,1836.0,3233530.0
Bosnia and Herzegovina,2020-09-06,1889.0,3233530.0
Bosnia and Herzegovina,2020-09-13,1700.0,3233530.0
Bosnia and Herzegovina,2020-09-20,2078.0,3233530.0
Bosnia and Herzegovina,2020-09-27,1582.0,3233530.0
Bosnia and Herzegovina,2020-10-04,1438.0,3233530.0
Bosnia and Herzegovina,2020-10-11,2108.0,3233530.0
Bosnia and Herzegovina,2020-10-18,3212.0,3233530.0
Bosnia and Herzegovina,2020-10-25,6201.0,3233530.0
Bosnia and Herzegovina,2020-11-01,10332.0,3233530.0
Bosnia and Herzegovina,2020-11-08,11122.0,3233530.0
Bosnia and Herzegovina,2020-11-15,9688.0,3233530.0
Bosnia and Herzegovina,2020-11-22,8409.0,3233530.0
Bosnia and Herzegovina,2020-11-29,7401.0,3233530.0
Bosnia and Herzegovina,2020-12-06,7058.0,3233530.0
Bosnia and Herzegovina,2020-12-13,6538.0,3233530.0
Bosnia and Herzegovina,2020-12-20,5218.0,3233530.0
Bosnia and Herzegovina,2020-12-27,3806.0,3233530.0
Bosnia and Herzegovina,2021-01-03,3015.0,3233530.0
Bosnia and Herzegovina,2021-01-10,3034.0,3233530.0
Bosnia and Herzegovina,2021-01-17,2414.0,3233530.0
Bosnia and Herzegovina,2021-01-24,2047.0,3233530.0
Bosnia and Herzegovina,2021-01-31,2051.0,3233530.0
Bosnia and Herzegovina,2021-02-07,1813.0,3233530.0
Bosnia and Herzegovina,2021-02-14,1938.0,3233530.0
Bosnia and Herzegovina,2021-02-21,2407.0,3233530.0
Bosnia and Herzegovina,2021-02-28,3641.0,3233530.0
Bosnia and Herzegovina,2021-03-07,4808.0,3233530.0
Bosnia and Herzegovina,2021-03-14,6720.0,3233530.0
Bosnia and Herzegovina,2021-03-21,9536.0,3233530.0
Bosnia and Herzegovina,2021-03-28,11121.0,3233530.0
Bosnia and Herzegovina,2021-04-04,10971.0,3233530.0
Bosnia and Herzegovina,2021-04-11,8279.0,3233530.0
Bosnia and Herzegovina,2021-04-18,7171.0,3233530.0
Bosnia and Herzegovina,2021-04-25,5175.0,3233530.0
Bosnia and Herzegovina,2021-05-02,3361.0,3233530.0
Bosnia and Herzegovina,2021-05-09,2157.0,3233530.0
Bosnia and Herzegovina,2021-05-16,1324.0,3233530.0
Bosnia and Herzegovina,2021-05-23,940.0,3233530.0
Bosnia and Herzegovina,2021-05-30,685.0,3233530.0
Bosnia and Herzegovina,2021-06-06,422.0,3233530.0
Bosnia and Herzegovina,2021-06-13,283.0,3233530.0
Bosnia and Herzegovina,2021-06-20,199.0,3233530.0
Bosnia and Herzegovina,2021-06-27,125.0,3233530.0
Bosnia and Herzegovina,2021-07-04,91.0,3233530.0
Bosnia and Herzegovina,2021-07-11,110.0,3233530.0
Bosnia and Herzegovina,2021-07-18,133.0,3233530.0
Bosnia and Herzegovina,2021-07-25,158.0,3233530.0
Bosnia and Herzegovina,2021-08-01,263.0,3233530.0
Bosnia and Herzegovina,2021-08-08,494.0,3233530.0
Bosnia and Herzegovina,2021-08-15,1120.0,3233530.0
Bosnia and Herzegovina,2021-08-22,2197.0,3233530.0
Bosnia and Herzegovina,2021-08-29,3351.0,3233530.0
Bosnia and Herzegovina,2021-09-05,3931.0,3233530.0
Bosnia and Herzegovina,2021-09-12,4729.0,3233530.0
Bosnia and Herzegovina,2021-09-19,5280.0,3233530.0
Bosnia and Herzegovina,2021-09-26,4781.0,3233530.0
Bosnia and Herzegovina,2021-10-03,4813.0,3233530.0
Bosnia and Herzegovina,2021-10-10,4394.0,3233530.0
Bosnia and Herzegovina,2021-10-17,3777.0,3233530.0
Bosnia and Herzegovina,2021-10-24,4101.0,3233530.0
Bosnia and Herzegovina,2021-10-31,5067.0,3233530.0
Bosnia and Herzegovina,2021-11-07,5476.0,3233530.0
Bosnia and Herzegovina,2021-11-14,5329.0,3233530.0
Bosnia and Herzegovina,2021-11-21,4669.0,3233530.0
Bosnia and Herzegovina,2021-11-28,4386.0,3233530.0
Bosnia and Herzegovina,2021-12-05,4464.0,3233530.0
Bosnia and Herzegovina,2021-12-12,3438.0,3233530.0
Bosnia and Herzegovina,2021-12-19,3249.0,3233530.0
Bosnia and Herzegovina,2021-12-26,2948.0,3233530.0
Bosnia and Herzegovina,2022-01-02,4421.0,3233530.0
Bosnia and Herzegovina,2022-01-09,8337.0,3233530.0
Bosnia and Herzegovina,2022-01-16,14469.0,3233530.0
Bosnia and Herzegovina,2022-01-23,17250.0,3233530.0
Bosnia and Herzegovina,2022-01-30,13819.0,3233530.0
Bosnia and Herzegovina,2022-02-06,9907.0,3233530.0
Bosnia and Herzegovina,2022-02-13,7897.0,3233530.0
Bosnia and Herzegovina,2022-02-20,4488.0,3233530.0
Bosnia and Herzegovina,2022-02-27,2660.0,3233530.0
Bosnia and Herzegovina,2022-03-06,1364.0,3233530.0
Bosnia and Herzegovina,2022-03-13,947.0,3233530.0
Bosnia and Herzegovina,2022-03-20,892.0,3233530.0
Bosnia and Herzegovina,2022-03-27,706.0,3233530.0
Bosnia and Herzegovina,2022-04-03,792.0,3233530.0
Bosnia and Herzegovina,2022-04-10,446.0,3233530.0
Bosnia and Herzegovina,2022-04-17,372.0,3233530.0
Bosnia and Herzegovina,2022-04-24,308.0,3233530.0
Bosnia and Herzegovina,2022-05-01,320.0,3233530.0
Bosnia and Herzegovina,2022-05-08,212.0,3233530.0
Bosnia and Herzegovina,2022-05-15,234.0,3233530.0
Bosnia and Herzegovina,2022-05-22,172.0,3233530.0
Bosnia and Herzegovina,2022-05-29,137.0,3233530.0
Bosnia and Herzegovina,2022-06-05,113.0,3233530.0
Bosnia and Herzegovina,2022-06-12,110.0,3233530.0
Bosnia and Herzegovina,2022-06-19,138.0,3233530.0
Bosnia and Herzegovina,2022-06-26,230.0,3233530.0
Bosnia and Herzegovina,2022-07-03,388.0,3233530.0
Bosnia and Herzegovina,2022-07-10,829.0,3233530.0
Bosnia and Herzegovina,2022-07-17,1258.0,3233530.0
Bosnia and Herzegovina,2022-07-24,2248.0,3233530.0
Bosnia and Herzegovina,2022-07-31,2562.0,3233530.0
Bosnia and Herzegovina,2022-08-07,2416.0,3233530.0
Bosnia and Herzegovina,2022-08-14,2847.0,3233530.0
Bosnia and Herzegovina,2022-08-21,2478.0,3233530.0
Bosnia and Herzegovina,2022-08-28,1833.0,3233530.0
Bosnia and Herzegovina,2022-09-04,1086.0,3233530.0
Bosnia and Herzegovina,2022-09-11,813.0,3233530.0
Bosnia and Herzegovina,2022-09-18,690.0,3233530.0
Bosnia and Herzegovina,2022-09-25,456.0,3233530.0
Bosnia and Herzegovina,2022-10-02,435.0,3233530.0
Bosnia and Herzegovina,2022-10-09,345.0,3233530.0
Bosnia and Herzegovina,2022-10-16,305.0,3233530.0
Bosnia and Herzegovina,2022-10-23,229.0,3233530.0
Bosnia and Herzegovina,2022-10-30,239.0,3233530.0
Bosnia and Herzegovina,2022-11-06,155.0,3233530.0
Bosnia and Herzegovina,2022-11-13,138.0,3233530.0
Bosnia and Herzegovina,2022-11-20,140.0,3233530.0
Bosnia and Herzegovina,2022-11-27,131.0,3233530.0
Bosnia and Herzegovina,2022-12-04,102.0,3233530.0
Bosnia and Herzegovina,2022-12-11,94.0,3233530.0
Bosnia and Herzegovina,2022-12-18,137.0,3233530.0
Bosnia and Herzegovina,2022-12-25,149.0,3233530.0
Bosnia and Herzegovina,2023-01-01,151.0,3233530.0
Bosnia and Herzegovina,2023-01-08,149.0,3233530.0
Bosnia and Herzegovina,2023-01-15,168.0,3233530.0
Bosnia and Herzegovina,2023-01-22,115.0,3233530.0
Bosnia and Herzegovina,2023-01-29,92.0,3233530.0
Bosnia and Herzegovina,2023-02-05,68.0,3233530.0
Bosnia and Herzegovina,2023-02-12,70.0,3233530.0
Bosnia and Herzegovina,2023-02-19,87.0,3233530.0
Bosnia and Herzegovina,2023-02-26,88.0,3233530.0
Bosnia and Herzegovina,2023-03-05,114.0,3233530.0
Bosnia and Herzegovina,2023-03-12,162.0,3233530.0
Bosnia and Herzegovina,2023-03-19,113.0,3233530.0
Bosnia and Herzegovina,2023-03-26,122.0,3233530.0
Bosnia and Herzegovina,2023-04-02,99.0,3233530.0
Bosnia and Herzegovina,2023-04-09,96.0,3233530.0
Bosnia and Herzegovina,2023-04-16,72.0,3233530.0
Bosnia and Herzegovina,2023-04-23,88.0,3233530.0
Bosnia and Herzegovina,2023-04-30,73.0,3233530.0
Bosnia and Herzegovina,2023-05-07,34.0,3233530.0
Bosnia and Herzegovina,2023-05-14,6.0,3233530.0
Bosnia and Herzegovina,2023-05-21,31.0,3233530.0
Bosnia and Herzegovina,2023-05-28,22.0,3233530.0
Bosnia and Herzegovina,2023-06-04,18.0,3233530.0
Bosnia and Herzegovina,2023-06-11,32.0,3233530.0
Bosnia and Herzegovina,2023-06-18,11.0,3233530.0
Bosnia and Herzegovina,2023-06-25,2.0,3233530.0
Bosnia and Herzegovina,2023-07-02,4.0,3233530.0
Bosnia and Herzegovina,2023-07-09,2.0,3233530.0
Bosnia and Herzegovina,2023-07-16,3.0,3233530.0
Bosnia and Herzegovina,2023-07-30,1.0,3233530.0
Bosnia and Herzegovina,2023-08-06,4.0,3233530.0
Bosnia and Herzegovina,2023-08-13,4.0,3233530.0
Bosnia and Herzegovina,2023-08-27,3.0,3233530.0
Bosnia and Herzegovina,2023-09-03,6.0,3233530.0
Bosnia and Herzegovina,2023-09-10,21.0,3233530.0
Bosnia and Herzegovina,2023-09-17,26.0,3233530.0
Bosnia and Herzegovina,2023-09-24,19.0,3233530.0
Bosnia and Herzegovina,2023-10-01,19.0,3233530.0
Bosnia and Herzegovina,2023-10-08,28.0,3233530.0
Bosnia and Herzegovina,2023-10-15,54.0,3233530.0
Bosnia and Herzegovina,2023-10-22,29.0,3233530.0
Bosnia and Herzegovina,2023-11-05,17.0,3233530.0
Bosnia and Herzegovina,2023-11-12,27.0,3233530.0
Bosnia and Herzegovina,2023-11-19,18.0,3233530.0
Bosnia and Herzegovina,2023-11-26,27.0,3233530.0
Bosnia and Herzegovina,2023-12-03,43.0,3233530.0
Bosnia and Herzegovina,2023-12-10,36.0,3233530.0
Bosnia and Herzegovina,2023-12-17,34.0,3233530.0
Bosnia and Herzegovina,2023-12-24,21.0,3233530.0
Bosnia and Herzegovina,2023-12-31,19.0,3233530.0
Bulgaria,2020-03-08,4.0,6781955.0
Bulgaria,2020-03-15,47.0,6781955.0
Bulgaria,2020-03-22,134.0,6781955.0
Bulgaria,2020-03-29,161.0,6781955.0
Bulgaria,2020-04-05,185.0,6781955.0
Bulgaria,2020-04-12,144.0,6781955.0
Bulgaria,2020-04-19,219.0,6781955.0
Bulgaria,2020-04-26,406.0,6781955.0
Bulgaria,2020-05-03,318.0,6781955.0
Bulgaria,2020-05-10,347.0,6781955.0
Bulgaria,2020-05-17,246.0,6781955.0
Bulgaria,2020-05-24,216.0,6781955.0
Bulgaria,2020-05-31,86.0,6781955.0
Bulgaria,2020-06-07,198.0,6781955.0
Bulgaria,2020-06-14,555.0,6781955.0
Bulgaria,2020-06-21,606.0,6781955.0
Bulgaria,2020-06-28,753.0,6781955.0
Bulgaria,2020-07-05,1052.0,6781955.0
Bulgaria,2020-07-12,1498.0,6781955.0
Bulgaria,2020-07-19,1463.0,6781955.0
Bulgaria,2020-07-26,1674.0,6781955.0
Bulgaria,2020-08-02,1524.0,6781955.0
Bulgaria,2020-08-09,1507.0,6781955.0
Bulgaria,2020-08-16,990.0,6781955.0
Bulgaria,2020-08-23,894.0,6781955.0
Bulgaria,2020-08-30,937.0,6781955.0
Bulgaria,2020-09-06,886.0,6781955.0
Bulgaria,2020-09-13,841.0,6781955.0
Bulgaria,2020-09-20,928.0,6781955.0
Bulgaria,2020-09-27,1178.0,6781955.0
Bulgaria,2020-10-04,1521.0,6781955.0
Bulgaria,2020-10-11,2801.0,6781955.0
Bulgaria,2020-10-18,4789.0,6781955.0
Bulgaria,2020-10-25,8454.0,6781955.0
Bulgaria,2020-11-01,15282.0,6781955.0
Bulgaria,2020-11-08,21641.0,6781955.0
Bulgaria,2020-11-15,22950.0,6781955.0
Bulgaria,2020-11-22,23262.0,6781955.0
Bulgaria,2020-11-29,21050.0,6781955.0
Bulgaria,2020-12-06,19097.0,6781955.0
Bulgaria,2020-12-13,18108.0,6781955.0
Bulgaria,2020-12-20,12077.0,6781955.0
Bulgaria,2020-12-27,6355.0,6781955.0
Bulgaria,2021-01-03,5496.0,6781955.0
Bulgaria,2021-01-10,5526.0,6781955.0
Bulgaria,2021-01-17,3330.0,6781955.0
Bulgaria,2021-01-24,2960.0,6781955.0
Bulgaria,2021-01-31,3922.0,6781955.0
Bulgaria,2021-02-07,4934.0,6781955.0
Bulgaria,2021-02-14,5964.0,6781955.0
Bulgaria,2021-02-21,6923.0,6781955.0
Bulgaria,2021-02-28,10267.0,6781955.0
Bulgaria,2021-03-07,13105.0,6781955.0
Bulgaria,2021-03-14,18067.0,6781955.0
Bulgaria,2021-03-21,24602.0,6781955.0
Bulgaria,2021-03-28,25290.0,6781955.0
Bulgaria,2021-04-04,24489.0,6781955.0
Bulgaria,2021-04-11,19272.0,6781955.0
Bulgaria,2021-04-18,14432.0,6781955.0
Bulgaria,2021-04-25,11137.0,6781955.0
Bulgaria,2021-05-02,7746.0,6781955.0
Bulgaria,2021-05-09,5115.0,6781955.0
Bulgaria,2021-05-16,4080.0,6781955.0
Bulgaria,2021-05-23,2524.0,6781955.0
Bulgaria,2021-05-30,1656.0,6781955.0
Bulgaria,2021-06-06,1205.0,6781955.0
Bulgaria,2021-06-13,868.0,6781955.0
Bulgaria,2021-06-20,711.0,6781955.0
Bulgaria,2021-06-27,510.0,6781955.0
Bulgaria,2021-07-04,519.0,6781955.0
Bulgaria,2021-07-11,412.0,6781955.0
Bulgaria,2021-07-18,484.0,6781955.0
Bulgaria,2021-07-25,699.0,6781955.0
Bulgaria,2021-08-01,1425.0,6781955.0
Bulgaria,2021-08-08,2819.0,6781955.0
Bulgaria,2021-08-15,5089.0,6781955.0
Bulgaria,2021-08-22,7949.0,6781955.0
Bulgaria,2021-08-29,10237.0,6781955.0
Bulgaria,2021-09-05,10397.0,6781955.0
Bulgaria,2021-09-12,9290.0,6781955.0
Bulgaria,2021-09-19,10893.0,6781955.0
Bulgaria,2021-09-26,10637.0,6781955.0
Bulgaria,2021-10-03,13116.0,6781955.0
Bulgaria,2021-10-10,14760.0,6781955.0
Bulgaria,2021-10-17,19378.0,6781955.0
Bulgaria,2021-10-24,28454.0,6781955.0
Bulgaria,2021-10-31,32962.0,6781955.0
Bulgaria,2021-11-07,30471.0,6781955.0
Bulgaria,2021-11-14,23313.0,6781955.0
Bulgaria,2021-11-21,17736.0,6781955.0
Bulgaria,2021-11-28,16073.0,6781955.0
Bulgaria,2021-12-05,13826.0,6781955.0
Bulgaria,2021-12-12,11702.0,6781955.0
Bulgaria,2021-12-19,10181.0,6781955.0
Bulgaria,2021-12-26,9545.0,6781955.0
Bulgaria,2022-01-02,14302.0,6781955.0
Bulgaria,2022-01-09,30517.0,6781955.0
Bulgaria,2022-01-16,39528.0,6781955.0
Bulgaria,2022-01-23,59152.0,6781955.0
Bulgaria,2022-01-30,61831.0,6781955.0
Bulgaria,2022-02-06,54043.0,6781955.0
Bulgaria,2022-02-13,42030.0,6781955.0
Bulgaria,2022-02-20,31128.0,6781955.0
Bulgaria,2022-02-27,21383.0,6781955.0
Bulgaria,2022-03-06,13015.0,6781955.0
Bulgaria,2022-03-13,11365.0,6781955.0
Bulgaria,2022-03-20,11538.0,6781955.0
Bulgaria,2022-03-27,9388.0,6781955.0
Bulgaria,2022-04-03,7351.0,6781955.0
Bulgaria,2022-04-10,4690.0,6781955.0
Bulgaria,2022-04-17,4082.0,6781955.0
Bulgaria,2022-04-24,3667.0,6781955.0
Bulgaria,2022-05-01,3837.0,6781955.0
Bulgaria,2022-05-08,2421.0,6781955.0
Bulgaria,2022-05-15,2354.0,6781955.0
Bulgaria,2022-05-22,1813.0,6781955.0
Bulgaria,2022-05-29,1342.0,6781955.0
Bulgaria,2022-06-05,1148.0,6781955.0
Bulgaria,2022-06-12,1052.0,6781955.0
Bulgaria,2022-06-19,1179.0,6781955.0
Bulgaria,2022-06-26,1933.0,6781955.0
Bulgaria,2022-07-03,3123.0,6781955.0
Bulgaria,2022-07-10,4842.0,6781955.0
Bulgaria,2022-07-17,6496.0,6781955.0
Bulgaria,2022-07-24,10454.0,6781955.0
Bulgaria,2022-07-31,11805.0,6781955.0
Bulgaria,2022-08-07,6211.0,6781955.0
Bulgaria,2022-08-14,8910.0,6781955.0
Bulgaria,2022-08-21,7406.0,6781955.0
Bulgaria,2022-09-04,4874.0,6781955.0
Bulgaria,2022-09-11,3480.0,6781955.0
Bulgaria,2022-09-18,3494.0,6781955.0
Bulgaria,2022-09-25,3422.0,6781955.0
Bulgaria,2022-10-02,4818.0,6781955.0
Bulgaria,2022-10-09,4846.0,6781955.0
Bulgaria,2022-10-16,5177.0,6781955.0
Bulgaria,2022-10-23,4377.0,6781955.0
Bulgaria,2022-10-30,3946.0,6781955.0
Bulgaria,2022-11-06,2893.0,6781955.0
Bulgaria,2022-11-13,2340.0,6781955.0
Bulgaria,2022-11-20,1702.0,6781955.0
Bulgaria,2022-11-27,1341.0,6781955.0
Bulgaria,2022-12-04,1114.0,6781955.0
Bulgaria,2022-12-11,1201.0,6781955.0
Bulgaria,2022-12-18,1287.0,6781955.0
Bulgaria,2022-12-25,1087.0,6781955.0
Bulgaria,2023-01-01,877.0,6781955.0
